Conditions;ICD-10;ICD-11
Jervell and Lange-Nielsen syndrome;I45.8;BC65.0
Otopalatodigital syndrome type 1;Q87.0;LD25.1
Otopalatodigital syndrome type 2;Q87.0;LD25.1
Stickler syndrome type 1;Q87.5;LD2F.1Y
Stickler syndrome type 2;Q87.5;LD2F.1Y
Charcot-Marie-Tooth disease type 1E;G60.0;8C20.0
Hypothyroidism due to TSH receptor mutations;E03.1;5A00.01
Isolated thyroid-stimulating hormone deficiency;E03.1;5A00.01
Non-acquired panhypopituitarism;E23.0;5A61.0
Non-acquired panhypopituitarism;E23.0;5A61.0
Congenital adrenal hyperplasia due to 3-beta-hydroxysteroid dehydrogenase deficiency;E25.0;5A71.01
Congenital adrenal hyperplasia due to 17-alpha-hydroxylase deficiency;E25.0;5A71.01
Congenital adrenal hyperplasia due to 11-beta-hydroxylase deficiency;E25.0;5A71.01
46,XY disorder of sex development due to isolated 17,20-lyase deficiency;;
46,XY disorder of sex development due to isolated 17,20-lyase deficiency;;
Partial androgen insensitivity syndrome;E34.5;LD2A.4
Cardiomyopathy-hypotonia-lactic acidosis syndrome;G71.3;5C53.30
DK1-CDG;E77.8;5C54.2
Ichthyosis-hypotrichosis syndrome;Q80.8;LD27.2
Body skin hyperlaxity due to vitamin K-dependent coagulation factor deficiency;D68.4;
TSH-secreting pituitary adenoma;D35.2;2F37.Y
Germinoma of the central nervous system;C72.9;2A00.1Y
Familial thoracic aortic aneurysm and aortic dissection;I71.2;LD28.0Y
Familial thoracic aortic aneurysm and aortic dissection;I71.2;LD28.0Y
Familial thoracic aortic aneurysm and aortic dissection;I71.2;LD28.0Y
Familial thoracic aortic aneurysm and aortic dissection;I71.2;LD28.0Y
Familial thoracic aortic aneurysm and aortic dissection;I71.2;LD28.0Y
Familial thoracic aortic aneurysm and aortic dissection;I71.2;LD28.0Y
Familial thoracic aortic aneurysm and aortic dissection;I71.2;LD28.0Y
Familial thoracic aortic aneurysm and aortic dissection;I71.2;LD28.0Y
Familial thoracic aortic aneurysm and aortic dissection;I71.2;LD28.0Y
Familial thoracic aortic aneurysm and aortic dissection;I71.2;LD28.0Y
Familial thoracic aortic aneurysm and aortic dissection;I71.2;LD28.0Y
Familial thoracic aortic aneurysm and aortic dissection;I71.2;LD28.0Y
Familial thoracic aortic aneurysm and aortic dissection;I71.2;LD28.0Y
Familial thoracic aortic aneurysm and aortic dissection;I71.2;LD28.0Y
Familial thoracic aortic aneurysm and aortic dissection;I71.2;LD28.0Y
Familial thoracic aortic aneurysm and aortic dissection;I71.2;LD28.0Y
Familial thoracic aortic aneurysm and aortic dissection;I71.2;LD28.0Y
Familial thoracic aortic aneurysm and aortic dissection;I71.2;LD28.0Y
Congenital ptosis;Q10.0;LA14.04
Congenital ptosis;Q10.0;LA14.04
Pilomatrixoma;D23.3;2F22
Pilomatrixoma;D23.4;2F22
Pilomatrixoma;D23.6;2F22
Ring dermoid of cornea;D31.1;2F36.Y
Rieger anomaly;Q13.8;LA11.2
Rieger anomaly;Q13.8;LA11.2
Isolated congenital megalocornea;Q15.8;LA11.1
Isolated congenital sclerocornea;Q13.3;LA11.1
Persistent hyperplastic primary vitreous;Q14.0;LA13.Y
Persistent hyperplastic primary vitreous;Q14.0;LA13.Y
Persistent hyperplastic primary vitreous;Q14.0;LA13.Y
Snowflake vitreoretinal degeneration;H35.5;9B70
Congenital tufting enteropathy;P78.3;DA90.Y
Congenital tufting enteropathy;P78.3;DA90.Y
Renal agenesis, unilateral;Q60.0;LB30.00
Renal agenesis, unilateral;Q60.0;LB30.00
Renal agenesis, unilateral;Q60.0;LB30.00
Renal agenesis, unilateral;Q60.0;LB30.00
Renal agenesis, unilateral;Q60.0;LB30.00
Renal agenesis, unilateral;Q60.0;LB30.00
Renal agenesis, unilateral;Q60.0;LB30.00
Renal agenesis, unilateral;Q60.0;LB30.00
Posterior urethral valve;Q64.2;LB31.2
HNF1B-related autosomal dominant tubulointerstitial kidney disease;N11.8;5A13.6
Autosomal dominant intermediate Charcot-Marie-Tooth disease type E;G60.0;8C20.2
Hypocalcemic vitamin D-resistant rickets;E83.3;5C63.21
Renal dysplasia, unilateral;Q61.4;LB30.1
Renal dysplasia, bilateral;Q61.4;LB30.1
Fragile X-associated tremor/ataxia syndrome;G11.2;8A03.1Y
Pfeiffer syndrome type 1;Q87.0;LD24.G0
Pfeiffer syndrome type 1;Q87.0;LD24.G0
Pfeiffer syndrome type 2;Q87.0;LD24.G0
Pfeiffer syndrome type 3;Q87.0;LD24.G0
Crouzon syndrome-acanthosis nigricans syndrome;Q75.1;LD24.GY
Short rib-polydactyly syndrome, Beemer-Langer type;Q77.2;LD24.B0
Short rib-polydactyly syndrome, Beemer-Langer type;Q77.2;LD24.B0
Short rib-polydactyly syndrome, Majewski type;Q77.2;LD24.B0
Short rib-polydactyly syndrome, Majewski type;Q77.2;LD24.B0
Short rib-polydactyly syndrome, Majewski type;Q77.2;LD24.B0
Short rib-polydactyly syndrome, Saldino-Noonan type;Q77.2;LD24.B0
Short rib-polydactyly syndrome, Verma-Naumoff type;Q77.2;LD24.B0
Short rib-polydactyly syndrome, Verma-Naumoff type;Q77.2;LD24.B0
Short rib-polydactyly syndrome, Verma-Naumoff type;Q77.2;LD24.B0
Short rib-polydactyly syndrome, Verma-Naumoff type;Q77.2;LD24.B0
Short rib-polydactyly syndrome, Verma-Naumoff type;Q77.2;LD24.B0
Thanatophoric dysplasia type 2;Q77.1;LD24.02
Polyostotic fibrous dysplasia;Q78.1;FB80.0
Monostotic fibrous dysplasia;M85.0;FB80.0
Mild spondyloepiphyseal dysplasia due to COL2A1 mutation with early-onset osteoarthritis;Q77.7;LD24.3
Spondyloepimetaphyseal dysplasia, PAPSS2 type;Q77.7;LD24.3
Spondyloepiphyseal dysplasia, Kimberley type;Q77.7;LD24.3
Spondyloepiphyseal dysplasia tarda;Q77.7;LD24.3
Achondrogenesis type 2;Q77.0;LD24.50
Hypochondrogenesis;Q77.0;LD24.51
Achondrogenesis type 1B;Q77.0;LD24.50
Achondrogenesis type 1A;Q77.0;LD24.50
Autosomal dominant brachyolmia;Q76.3;LD24.5Y
Multiple epiphyseal dysplasia type 4;Q77.3;LD24.61
Multiple epiphyseal dysplasia type 1;Q77.3;LD24.61
Multiple epiphyseal dysplasia type 5;Q77.3;LD24.61
Spondylometaphyseal dysplasia, Kozlowski type;Q77.8;LD24.4
Spondylometaphyseal dysplasia, 'corner fracture' type;Q77.8;LD24.4
Spondylometaphyseal dysplasia, 'corner fracture' type;Q77.8;LD24.4
Spondylometaphyseal dysplasia, Schmidt type;Q77.8;LD24.4
Spondylometaphyseal dysplasia, Sedaghatian type;Q77.8;LD24.5Y
Radial hemimelia;;
Radial hemimelia;;
Tibial hemimelia;;
Autosomal recessive Kenny-Caffey syndrome;Q87.1;LD24.D
Autosomal dominant Kenny-Caffey syndrome;Q87.1;LD24.D
Autosomal dominant omodysplasia;Q78.8;LD24.A
Autosomal recessive omodysplasia;Q78.8;LD24.A
Pelviscapular dysplasia;Q87.5;
Postaxial polydactyly type A;Q69.0;LB78.2
Postaxial polydactyly type A;Q69.0;LB78.2
Postaxial polydactyly type A;Q69.0;LB78.2
Postaxial polydactyly type A;Q69.0;LB78.2
Postaxial polydactyly type A;Q69.0;LB78.2
Postaxial polydactyly type A;Q69.0;LB78.2
Postaxial polydactyly type B;Q69.0;LB78.2
Postaxial polydactyly type B;Q69.0;LB78.2
Polydactyly of a triphalangeal thumb;Q69.1;LD26.2
Polydactyly of a triphalangeal thumb;Q69.1;LD26.2
Polysyndactyly;Q70.4;LB78.1
Polydactyly of a biphalangeal thumb;;
Spondyloepimetaphyseal dysplasia congenita, Strudwick type;Q77.7;LD24.3
Anauxetic dysplasia;Q77.7;LD24.3
Anauxetic dysplasia;Q77.7;LD24.3
X-linked spondyloepimetaphyseal dysplasia;Q77.7;LD24.3
Spondyloepimetaphyseal dysplasia, Shohat type;Q77.7;LD24.3
Spondyloepimetaphyseal dysplasia, Missouri type;Q77.7;LD24.3
SPONASTRIME dysplasia;Q77.7;LD24.3
Spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome;Q77.7;LD24.3
Spondyloepimetaphyseal dysplasia with joint laxity;Q77.8;
Spondyloepimetaphyseal dysplasia with joint laxity;Q77.8;
Spondyloepimetaphyseal dysplasia with multiple dislocations;Q77.8;
Familial hypocalciuric hypercalcemia type 1;E83.5;5A51.2
Brachydactyly type C;Q73.8;LD26.1
Brachydactyly type C;Q73.8;LD26.1
NON RARE IN EUROPE: Brachydactyly type D;;
Brachydactyly type E;Q73.8;LD26.1
Brachydactyly type E;Q73.8;LD26.1
Brachydactyly type A1;Q73.8;LD26.1
Brachydactyly type A1;Q73.8;LD26.1
Brachydactyly type A1;Q73.8;LD26.1
Brachydactyly type A2;Q73.8;LD26.1
Brachydactyly type A2;Q73.8;LD26.1
Brachydactyly type A2;Q73.8;LD26.1
Juvenile sialidosis type 2;E77.1;5C56.21
Congenital sialidosis type 2;E77.1;5C56.21
Syndactyly type 3;Q70.1;LB79.Y
Syndactyly type 4;Q70.4;LB79.Y
Syndactyly type 4;Q70.4;LB79.Y
Syndactyly type 5;Q70.0;LB79.Y
Syndactyly type 5;Q70.2;LB79.Y
Brachydactyly-syndactyly, Zhao type;Q73.8;LD26.2
Hurler syndrome;E76.0;5C56.30
Scheie syndrome;E76.0;5C56.30
Hurler-Scheie syndrome;E76.0;5C56.30
Pediatric systemic lupus erythematosus;M32.0;4A40.0Y
Pediatric systemic lupus erythematosus;M32.1;4A40.0Y
Pediatric systemic lupus erythematosus;M32.8;4A40.0Y
Pediatric systemic lupus erythematosus;M32.9;4A40.0Y
Pediatric systemic lupus erythematosus;M32.0;4A40.0Y
Pediatric systemic lupus erythematosus;M32.1;4A40.0Y
Pediatric systemic lupus erythematosus;M32.8;4A40.0Y
Pediatric systemic lupus erythematosus;M32.9;4A40.0Y
Pediatric systemic lupus erythematosus;M32.0;4A40.0Y
Pediatric systemic lupus erythematosus;M32.1;4A40.0Y
Pediatric systemic lupus erythematosus;M32.8;4A40.0Y
Pediatric systemic lupus erythematosus;M32.9;4A40.0Y
AApoAI amyloidosis;E85.0;5D00.2Y
ALys amyloidosis;E85.0;5D00.2Y
AFib amyloidosis;E85.0;5D00.2Y
Dense deposit disease;N03.6;GB40
Dense deposit disease;N03.6;GB40
Atypical hemolytic uremic syndrome with anti-factor H antibodies;D58.8;3A21.Y
Atypical hemolytic uremic syndrome with anti-factor H antibodies;D58.8;3A21.Y
Atypical hemolytic uremic syndrome with anti-factor H antibodies;D58.8;3A21.Y
Atypical hemolytic uremic syndrome with anti-factor H antibodies;D58.8;3A21.Y
Congenital thrombotic thrombocytopenic purpura;M31.1;3B64.14
Late-onset nephronophthisis;Q61.5;GB83
Late-onset nephronophthisis;Q61.5;GB83
Late-onset nephronophthisis;Q61.5;GB83
Infantile nephronophthisis;Q61.5;GB83
Infantile nephronophthisis;Q61.5;GB83
Infantile nephronophthisis;Q61.5;GB83
Infantile nephronophthisis;Q61.5;GB83
Infantile nephronophthisis;Q61.5;GB83
Infantile nephronophthisis;Q61.5;GB83
Infantile nephronophthisis;Q61.5;GB83
Juvenile nephronophthisis;Q61.5;GB83
Juvenile nephronophthisis;Q61.5;GB83
Juvenile nephronophthisis;Q61.5;GB83
Juvenile nephronophthisis;Q61.5;GB83
Juvenile nephronophthisis;Q61.5;GB83
Juvenile nephronophthisis;Q61.5;GB83
Juvenile nephronophthisis;Q61.5;GB83
Primary hyperoxaluria type 1;E74.8;5C51.20
Primary hyperoxaluria type 2;E74.8;5C51.2Y
Primary hyperoxaluria type 3;E74.8;5C51.2Y
Xanthinuria type I;E79.8;5C55.00
Xanthinuria type II;E79.8;5C55.00
Bartter syndrome type 3;E26.8;GB90.43
Nephrogenic syndrome of inappropriate antidiuresis;E22.2;5A60.20
Autosomal recessive proximal renal tubular acidosis;N25.8;GB90.44
Autosomal dominant distal renal tubular acidosis;N25.8;GB90.44
Distal renal tubular acidosis with anemia;N25.8;GB90.44
Cystinuria type A;E72.0;5C60.2
Cystinuria type B;E72.0;5C60.2
Hemoglobin H disease;D56.0;3A50.02
Hemoglobin H disease;D56.0;3A50.02
Dent disease type 1;N25.8;GB90.42
Dent disease type 2;N25.8;GB90.42
Full schwannomatosis;Q85.0;LD2D.1Y
Full schwannomatosis;Q85.0;LD2D.1Y
Full schwannomatosis;Q85.0;LD2D.1Y
Full schwannomatosis;Q85.0;LD2D.1Y
Lobar holoprosencephaly;Q04.2;LA05.2
Lobar holoprosencephaly;Q04.2;LA05.2
Lobar holoprosencephaly;Q04.2;LA05.2
Lobar holoprosencephaly;Q04.2;LA05.2
Lobar holoprosencephaly;Q04.2;LA05.2
Lobar holoprosencephaly;Q04.2;LA05.2
Lobar holoprosencephaly;Q04.2;LA05.2
Lobar holoprosencephaly;Q04.2;LA05.2
Lobar holoprosencephaly;Q04.2;LA05.2
Lobar holoprosencephaly;Q04.2;LA05.2
Lobar holoprosencephaly;Q04.2;LA05.2
Lobar holoprosencephaly;Q04.2;LA05.2
Lobar holoprosencephaly;Q04.2;LA05.2
Lobar holoprosencephaly;Q04.2;LA05.2
Lobar holoprosencephaly;Q04.2;LA05.2
Lobar holoprosencephaly;Q04.2;LA05.2
Alobar holoprosencephaly;Q04.2;LA05.2
Alobar holoprosencephaly;Q04.2;LA05.2
Alobar holoprosencephaly;Q04.2;LA05.2
Alobar holoprosencephaly;Q04.2;LA05.2
Alobar holoprosencephaly;Q04.2;LA05.2
Alobar holoprosencephaly;Q04.2;LA05.2
Alobar holoprosencephaly;Q04.2;LA05.2
Alobar holoprosencephaly;Q04.2;LA05.2
Alobar holoprosencephaly;Q04.2;LA05.2
Alobar holoprosencephaly;Q04.2;LA05.2
Alobar holoprosencephaly;Q04.2;LA05.2
Alobar holoprosencephaly;Q04.2;LA05.2
Alobar holoprosencephaly;Q04.2;LA05.2
Alobar holoprosencephaly;Q04.2;LA05.2
Alobar holoprosencephaly;Q04.2;LA05.2
Alobar holoprosencephaly;Q04.2;LA05.2
Alobar holoprosencephaly;Q04.2;LA05.2
Midline interhemispheric variant of holoprosencephaly;Q04.2;LA05.2
Midline interhemispheric variant of holoprosencephaly;Q04.2;LA05.2
Midline interhemispheric variant of holoprosencephaly;Q04.2;LA05.2
Midline interhemispheric variant of holoprosencephaly;Q04.2;LA05.2
Midline interhemispheric variant of holoprosencephaly;Q04.2;LA05.2
Midline interhemispheric variant of holoprosencephaly;Q04.2;LA05.2
Midline interhemispheric variant of holoprosencephaly;Q04.2;LA05.2
Midline interhemispheric variant of holoprosencephaly;Q04.2;LA05.2
Midline interhemispheric variant of holoprosencephaly;Q04.2;LA05.2
Midline interhemispheric variant of holoprosencephaly;Q04.2;LA05.2
Midline interhemispheric variant of holoprosencephaly;Q04.2;LA05.2
Midline interhemispheric variant of holoprosencephaly;Q04.2;LA05.2
Midline interhemispheric variant of holoprosencephaly;Q04.2;LA05.2
Midline interhemispheric variant of holoprosencephaly;Q04.2;LA05.2
Midline interhemispheric variant of holoprosencephaly;Q04.2;LA05.2
Bladder exstrophy;Q64.1;LB31.3
Bladder exstrophy;Q64.1;LB31.3
FG syndrome type 1;Q87.8;LD2F.1Y
X-linked intellectual disability, Porteous type;Q87.8;LD90.Y
Hamel cerebro-palato-cardiac syndrome;Q87.8;LD90.Y
X-linked intellectual disability, Golabi-Ito-Hall type;Q87.8;LD90.Y
X-linked intellectual disability, Sutherland-Haan type;Q87.5;LD90.Y
X-linked intellectual disability, Hedera type;G25.8;LD90
12q14 microdeletion syndrome;Q93.5;LD2F.1Y
12q14 microdeletion syndrome;Q93.5;LD2F.1Y
Deafness-infertility syndrome;Q93.5;LD2H.Y
Deafness-infertility syndrome;Q93.5;LD2H.Y
15q24 microdeletion syndrome;Q93.5;LD44.F
Spondyloepiphyseal dysplasia congenita;Q77.7;LD24.3
Partington syndrome;G93.4;LD90.Y
Hereditary renal hypouricemia;N25.8;GB90.4Y
Hereditary renal hypouricemia;N25.8;GB90.4Y
Pseudohypoparathyroidism type 1B;E20.1;5A50.1
Pseudohypoparathyroidism type 1B;E20.1;5A50.1
Cerebellar ataxia, Cayman type;G11.0;
Spinocerebellar ataxia with axonal neuropathy type 1;G60.2;
Recessive mitochondrial ataxia syndrome;G11.8;5C53.21
Spinocerebellar ataxia type 7;G11.8;8A03.16
Anonychia congenita totalis;Q84.3;EC22.0
Hepatoerythropoietic porphyria;E80.2;5C58.1Y
Lissencephaly due to LIS1 mutation;Q04.3;LD20.1
COG8-CDG;E77.8;5C54.2
Autosomal recessive spinocerebellar ataxia-blindness-deafness syndrome;G11.1;8A03.1Y
Autosomal recessive cerebellar ataxia-movement disorder syndrome;G11.1;8A03.1Y
Autosomal recessive cerebellar ataxia-movement disorder syndrome;G11.1;8A03.1Y
Combined pituitary hormone deficiencies, genetic forms;E23.0;
Combined pituitary hormone deficiencies, genetic forms;E23.0;
Combined pituitary hormone deficiencies, genetic forms;E23.0;
Combined pituitary hormone deficiencies, genetic forms;E23.0;
Combined pituitary hormone deficiencies, genetic forms;E23.0;
Combined pituitary hormone deficiencies, genetic forms;E23.0;
Combined pituitary hormone deficiencies, genetic forms;E23.0;
Pituitary stalk interruption syndrome;E23.6;5A61.0
Pituitary stalk interruption syndrome;E23.6;5A61.0
Pituitary stalk interruption syndrome;E23.6;5A61.0
Pituitary stalk interruption syndrome;E23.6;5A61.0
Pituitary stalk interruption syndrome;E23.6;5A61.0
Pituitary stalk interruption syndrome;E23.6;5A61.0
Pituitary stalk interruption syndrome;E23.6;5A61.0
NON RARE IN EUROPE: Non-classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency;;
